# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 01 13:31:31 PDT 2023 [seed=1682973089802]
# -save_state saved_state -save_every 100000 -threads 1 -beagle_GPU -beagle_cuda -beagle_scaling dynamic infile.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2953000	-19779.67583173426	-184.97338368523015	-19594.70244804903	0.8113069557467596	16.751730409641905	3.339545513422199	1.0	1.0	-19594.70244804903	0.0	-183.7675489613261
2954000	-19780.045662711967	-186.0800810899883	-19593.96558162198	0.8333501954143732	16.897101396352845	3.3445683399383968	1.0	1.0	-19593.96558162198	0.0	-184.87274345109154
2955000	-19779.490069027488	-186.91541627558576	-19592.574652751904	0.8359335878064456	16.90770020333702	4.310186594291967	1.0	1.0	-19592.574652751904	0.0	-185.45443507906802
2956000	-19777.697138832995	-186.97592657294555	-19590.72121226005	0.825438609613855	16.651033582717098	2.712944199262033	1.0	1.0	-19590.72121226005	0.0	-185.9778921073896
2957000	-19780.68308436149	-188.42765444707837	-19592.255429914414	0.8623863193197332	16.90825173433354	2.824776442484885	1.0	1.0	-19592.255429914414	0.0	-187.38922522101493
2958000	-19774.557192281984	-184.62511208458915	-19589.932080197395	0.8932025583002685	16.799639281052205	3.139346903695085	1.0	1.0	-19589.932080197395	0.0	-183.4810972987562
2959000	-19772.05325148829	-183.60360289460277	-19588.449648593687	0.874000760060215	16.72685832532013	3.7139520947208644	1.0	1.0	-19588.449648593687	0.0	-182.2915063303228
2960000	-19772.900443916333	-184.84699649782797	-19588.053447418504	0.9401133133155863	17.087262569849972	3.9438882480252975	1.0	1.0	-19588.053447418504	0.0	-183.4748293961682
2961000	-19778.611340587908	-183.09801385355627	-19595.51332673435	0.7873723743952408	16.456560445033087	3.3519339706750477	1.0	1.0	-19595.51332673435	0.0	-181.8884763696164
2962000	-19773.45418154982	-178.94965731907428	-19594.504524230746	0.8947505843677456	16.384723525670502	3.364474832988459	1.0	1.0	-19594.504524230746	0.0	-177.73638543561995
2963000	-19779.34287977925	-179.18771448457872	-19600.155165294673	0.8136109520170625	16.153434821514015	3.5930729522104823	1.0	1.0	-19600.155165294673	0.0	-177.90870667267058
2964000	-19771.72660499976	-182.52418494691833	-19589.202420052843	0.8494260682530765	16.567742397568967	3.092121622971229	1.0	1.0	-19589.202420052843	0.0	-181.39532748224124
2965000	-19774.861244072366	-185.7955044940619	-19589.065739578306	0.8498292207498518	16.783627619638352	4.4257390158940915	1.0	1.0	-19589.065739578306	0.0	-184.3080672203049
2966000	-19782.48972032654	-189.18539783814248	-19593.304322488395	0.8076223950245778	16.928253528704115	2.747518965371001	1.0	1.0	-19593.304322488395	0.0	-188.17469952809688
2967000	-19766.302308221704	-183.49789502456426	-19582.80441319714	0.8040575182206932	16.61699199280805	3.4164915199743247	1.0	1.0	-19582.80441319714	0.0	-182.26928087140845
2968000	-19771.207538843457	-182.06645713437564	-19589.14108170908	0.7940930390882682	16.221781822794735	3.6429488947963793	1.0	1.0	-19589.14108170908	0.0	-180.77366364477692
2969000	-19773.546025351778	-185.7235621114882	-19587.82246324029	0.9216163046149546	17.16101067454949	3.2936813783782517	1.0	1.0	-19587.82246324029	0.0	-184.53155621228666
2970000	-19781.855100519766	-187.0748330000875	-19594.78026751968	0.8419682881236601	17.037978030247587	4.223116937835791	1.0	1.0	-19594.78026751968	0.0	-185.63425953381676
2971000	-19768.908866737038	-182.64847094645853	-19586.260395790578	0.8302289290740018	16.41384826572457	3.7368750045393377	1.0	1.0	-19586.260395790578	0.0	-181.33022124459075
2972000	-19780.361909968487	-183.15941888906977	-19597.202491079417	0.8873371204053243	16.554702401708667	3.538092445410539	1.0	1.0	-19597.202491079417	0.0	-181.89583116438848
2973000	-19784.01529925098	-183.63983805526422	-19600.375461195716	0.8152551356479886	16.59386699106122	3.355025164872121	1.0	1.0	-19600.375461195716	0.0	-182.42937878416166
2974000	-19765.901190909302	-183.94044739732936	-19581.960743511972	0.8309684144678127	16.506519737503282	4.186336387135246	1.0	1.0	-19581.960743511972	0.0	-182.5086214164924
2975000	-19777.216770914743	-184.05313097816799	-19593.163639936574	0.8278580027153583	16.443321355093726	3.6840772952006557	1.0	1.0	-19593.163639936574	0.0	-182.7491108786702
2976000	-19777.780802951092	-184.88717741719302	-19592.8936255339	0.842361438860764	16.67024242119154	3.1971808252132012	1.0	1.0	-19592.8936255339	0.0	-183.72490798780984
2977000	-19781.752553673345	-185.37453548263943	-19596.378018190706	0.8767251652840253	16.96104909795652	3.655657756463096	1.0	1.0	-19596.378018190706	0.0	-184.07825944490006
2978000	-19776.938778595617	-187.59437819984214	-19589.344400395774	0.8060645796392792	16.627297367295924	4.848715389702984	1.0	1.0	-19589.344400395774	0.0	-186.01566439807897
2979000	-19775.291382845546	-182.1389095973644	-19593.15247324818	0.8696728563895528	16.453876490041367	3.1289926295721373	1.0	1.0	-19593.15247324818	0.0	-180.9981984882023
2980000	-19769.271788501563	-183.33133988200592	-19585.940448619556	0.9110128770879871	16.766987171537195	3.5542409350444335	1.0	1.0	-19585.940448619556	0.0	-182.06319836193074
2981000	-19770.363688988968	-182.97730218509432	-19587.38638680387	0.8632920712452726	16.511675557552547	3.3887107257923343	1.0	1.0	-19587.38638680387	0.0	-181.75685265291617
2982000	-19771.20789317118	-183.72696526203012	-19587.48092790915	0.8719386024202804	16.686951380332637	3.559678472873691	1.0	1.0	-19587.48092790915	0.0	-182.4572950378535
2983000	-19780.5551196869	-184.55703898448203	-19595.998080702415	0.8542649614375553	16.978691650314182	4.050140890789255	1.0	1.0	-19595.998080702415	0.0	-183.15828731611947
2984000	-19777.278349079574	-184.90865391547632	-19592.369695164096	0.9166912120754204	17.015673062504113	3.3178144530845883	1.0	1.0	-19592.369695164096	0.0	-183.70934764658438
2985000	-19774.92597562272	-182.69417489031886	-19592.2318007324	0.844477009701356	16.66991261203885	3.550944774222386	1.0	1.0	-19592.2318007324	0.0	-181.426961188655
2986000	-19776.138573694054	-186.65150668204845	-19589.487067012004	0.848097890938178	16.88419095209423	2.832601403797346	1.0	1.0	-19589.487067012004	0.0	-185.61031116866425
2987000	-19769.39885690255	-182.93469800558714	-19586.46415889696	0.8562848885080616	16.6244166659151	3.6739532744318772	1.0	1.0	-19586.46415889696	0.0	-181.63342973677604
2988000	-19773.67840686323	-184.53078454865548	-19589.147622314573	0.8684561873675166	16.783699354787633	3.2769780796411085	1.0	1.0	-19589.147622314573	0.0	-183.34386286811554
2989000	-19772.05901850082	-184.36523726080446	-19587.693781240014	0.9009598595365541	16.932706590285424	3.4663188672472893	1.0	1.0	-19587.693781240014	0.0	-183.1221440751139
2990000	-19778.555746188158	-186.01649021154327	-19592.539255976615	0.8920516238495796	17.20505397650953	3.2574188148646477	1.0	1.0	-19592.539255976615	0.0	-184.8355551043651
2991000	-19766.30878980852	-183.0460023038404	-19583.262787504682	0.8990676056778804	16.66408267281997	3.264481935578973	1.0	1.0	-19583.262787504682	0.0	-181.8629012258062
2992000	-19759.19232707565	-183.3699223165694	-19575.82240475908	0.7990778104110667	16.44936235998751	4.001779708281328	1.0	1.0	-19575.82240475908	0.0	-181.98318312732985
2993000	-19775.215220627226	-183.25883641379428	-19591.95638421343	0.887458178046427	16.783346958598095	2.89688372586213	1.0	1.0	-19591.95638421343	0.0	-182.1952008318629
2994000	-19771.800814729046	-183.95671961394189	-19587.844095115102	0.9265333358840767	16.86309333979333	3.8433071435752266	1.0	1.0	-19587.844095115102	0.0	-182.61038638268653
2995000	-19761.769085028274	-183.44846012487272	-19578.3206249034	0.8644614113490146	16.559310035196837	3.3736069468338483	1.0	1.0	-19578.3206249034	0.0	-182.2324776422493
2996000	-19760.75197889054	-183.98250448698542	-19576.769474403554	0.8613901567407801	16.754679863699472	3.164670093345349	1.0	1.0	-19576.769474403554	0.0	-182.83045567273206
2997000	-19765.777973764154	-184.21276112596234	-19581.56521263819	0.93308529250851	16.900756805948316	4.093445979013314	1.0	1.0	-19581.56521263819	0.0	-182.80337397298717
2998000	-19771.935987498822	-185.4714705581061	-19586.464516940716	0.9286270032392743	17.078755995722624	3.705169768504937	1.0	1.0	-19586.464516940716	0.0	-184.16174147894898
2999000	-19771.9017075598	-183.16027703854948	-19588.741430521248	0.8659725769355364	16.35838015195052	2.995805011113628	1.0	1.0	-19588.741430521248	0.0	-182.0630640580854
3000000	-19767.978495976215	-184.90635138009768	-19583.072144596117	0.8416981425752883	16.720517842914518	3.4533763268104316	1.0	1.0	-19583.072144596117	0.0	-183.66699898216336
3001000	-19766.01995504576	-184.68458797832153	-19581.335367067437	0.8927673530021517	16.87380803654638	3.6759688833397433	1.0	1.0	-19581.335367067437	0.0	-183.382771238679
3002000	-19776.576853310442	-185.30176844910503	-19591.275084861336	0.8702225258734805	16.96971982451154	3.0115951573019086	1.0	1.0	-19591.275084861336	0.0	-184.19929855812754
3003000	-19788.703676561498	-186.33179253440906	-19602.37188402709	0.8082389280133366	16.891019853769368	4.303153533965802	1.0	1.0	-19602.37188402709	0.0	-184.87244440050918
3004000	-19778.388905196527	-184.6802757866395	-19593.708629409888	0.9076477789598568	17.012612467926246	3.260209461215197	1.0	1.0	-19593.708629409888	0.0	-183.49848434141845
3005000	-19783.770224713775	-183.53704922316012	-19600.233175490615	0.8852981138438353	16.69368075108249	3.904660904937801	1.0	1.0	-19600.233175490615	0.0	-182.17487827976242
3006000	-19772.269176204154	-183.08963719963094	-19589.179539004523	0.8536334555289387	16.63933105775391	3.2479528041494516	1.0	1.0	-19589.179539004523	0.0	-181.91161230817926
3007000	-19776.449210641476	-183.09746750015785	-19593.35174314132	0.8986421648666243	16.404865095811015	3.382672461218595	1.0	1.0	-19593.35174314132	0.0	-181.8788014340774
3008000	-19781.50393920378	-183.2916096411254	-19598.212329562655	0.8745617855431621	16.6599226811265	3.441402899611307	1.0	1.0	-19598.212329562655	0.0	-182.05573043322147
3009000	-19783.43506520212	-186.34295913828817	-19597.092106063832	0.8917063957109429	17.04528412823097	3.960317026480959	1.0	1.0	-19597.092106063832	0.0	-184.96663505903402
3010000	-19773.693088181804	-182.621850199985	-19591.071237981818	0.9020858445288896	16.454955217975673	3.8157711911339782	1.0	1.0	-19591.071237981818	0.0	-181.2827074085913
3011000	-19775.10668846095	-182.2130048529973	-19592.893683607952	0.8602969302964423	16.39767031028503	3.301486188511561	1.0	1.0	-19592.893683607952	0.0	-181.01863212575154
3012000	-19772.888346512857	-186.35944515297334	-19586.528901359885	0.7849016611923649	16.92827728842008	3.5051768743876335	1.0	1.0	-19586.528901359885	0.0	-185.10520417031134
3013000	-19769.389244830134	-186.88794955094588	-19582.501295279188	0.8627848517077324	16.85532283724646	4.628906049211819	1.0	1.0	-19582.501295279188	0.0	-185.35562898523324
3014000	-19764.790420585825	-185.25433978302422	-19579.5360808028	0.8235942555105655	16.50069734129579	4.336800460341282	1.0	1.0	-19579.5360808028	0.0	-183.78720292791255
3015000	-19770.216030118074	-181.65531402886248	-19588.56071608921	0.7948996990124186	15.853876715936455	3.728186350784516	1.0	1.0	-19588.56071608921	0.0	-180.33939214649
3016000	-19781.902939046377	-184.46946560886133	-19597.433473437515	0.8362703409774244	16.71435264149814	4.038547658468186	1.0	1.0	-19597.433473437515	0.0	-183.07358047199864
3017000	-19782.805689385998	-186.05935425094953	-19596.74633513505	0.8548026311504202	17.100162677484025	3.4663564787667793	1.0	1.0	-19596.74633513505	0.0	-184.81625021475244
3018000	-19783.316483312672	-186.3845102857423	-19596.93197302693	0.8821626681026229	16.91707580603498	3.176646386228984	1.0	1.0	-19596.93197302693	0.0	-185.22868424095282
3019000	-19777.97441983714	-183.63927777300282	-19594.335142064137	0.8921047720916919	16.589421716032465	3.602497721477292	1.0	1.0	-19594.335142064137	0.0	-182.35765035659523
3020000	-19772.583669877517	-184.97176519113418	-19587.611904686382	0.7949327522747874	16.578853102203716	3.435469481675929	1.0	1.0	-19587.611904686382	0.0	-183.73761159891097
3021000	-19781.10242270705	-186.37591685845092	-19594.726505848597	0.8510094412682763	16.8366160409106	4.49022929727141	1.0	1.0	-19594.726505848597	0.0	-184.8740130895661
3022000	-19781.694910311497	-183.82393221513277	-19597.870978096365	0.7912774494000197	16.432867983433784	4.251213998938712	1.0	1.0	-19597.870978096365	0.0	-182.37672762617663
3023000	-19781.91932410362	-182.16413114059185	-19599.755192963028	0.831526484022411	16.54565400292306	3.3257476724446997	1.0	1.0	-19599.755192963028	0.0	-180.96243662786898
3024000	-19779.05362329088	-184.16765411836144	-19594.88596917252	0.8894771156432029	16.935985339163288	3.8275799208083363	1.0	1.0	-19594.88596917252	0.0	-182.82542138934826
3025000	-19774.771708379216	-181.53471587487562	-19593.23699250434	0.8541653114556893	16.492047994129937	3.3105444912989266	1.0	1.0	-19593.23699250434	0.0	-180.33760320013326
3026000	-19771.775512340595	-183.9129768678223	-19587.862535472774	0.8090788486907233	16.630745173115635	3.1664374177041976	1.0	1.0	-19587.862535472774	0.0	-182.7603697549137
3027000	-19776.60696373488	-184.81580739252632	-19591.791156342355	0.8253753443305247	16.76977403992203	3.952600841638808	1.0	1.0	-19591.791156342355	0.0	-183.44143358936918
3028000	-19780.53189957636	-182.77246352369264	-19597.759436052667	0.8031322922793279	16.365146595871057	3.5735636782263076	1.0	1.0	-19597.759436052667	0.0	-181.4989001966055
3029000	-19771.814008833062	-183.67407776065332	-19588.13993107241	0.8305586144874267	16.49180098766049	3.8947739726689377	1.0	1.0	-19588.13993107241	0.0	-182.31444211313791
3030000	-19766.203984776537	-186.7313397485386	-19579.472645028	0.86233519176137	16.859307929213145	2.9707457214349455	1.0	1.0	-19579.472645028	0.0	-185.64252674258225
3031000	-19771.431441180994	-182.7522110558867	-19588.679230125108	0.818636453376772	16.475864406538452	3.741128288576087	1.0	1.0	-19588.679230125108	0.0	-181.43282380851952
3032000	-19780.820863456567	-186.74839739766938	-19594.072466058897	0.7898396699697751	16.288211272402677	4.891634801865938	1.0	1.0	-19594.072466058897	0.0	-185.1608708347435
3033000	-19779.997649145826	-186.2553860884826	-19593.742263057342	0.9304183496688159	17.139590506164495	3.414718181976783	1.0	1.0	-19593.742263057342	0.0	-185.02729112244438
3034000	-19776.22557413931	-187.0135281426774	-19589.21204599663	0.8543172801677514	17.143443551664333	3.5621133618489718	1.0	1.0	-19589.21204599663	0.0	-185.74317413297973
3035000	-19767.89478336623	-183.03536925433195	-19584.8594141119	0.8849355011485364	16.59321515102	3.925878863567948	1.0	1.0	-19584.8594141119	0.0	-181.6677790138778
3036000	-19769.098322122387	-181.43586210318833	-19587.662460019197	0.8733054908055339	16.296529580185737	3.7718034572911985	1.0	1.0	-19587.662460019197	0.0	-180.1083088454769
3037000	-19774.281372572274	-185.129382398573	-19589.1519901737	0.9362058520646501	17.344391185072624	3.9903195715782016	1.0	1.0	-19589.1519901737	0.0	-183.74551107775113
3038000	-19771.31369591699	-182.3232408302892	-19588.9904550867	0.9014169303171831	16.54285731227772	3.0191526858415507	1.0	1.0	-19588.9904550867	0.0	-181.218264605871
3039000	-19767.178500100315	-184.47884831273757	-19582.699651787578	0.9707039969113189	17.217392471521187	3.5541103056485355	1.0	1.0	-19582.699651787578	0.0	-183.2107435464444
3040000	-19769.70956044816	-181.66917957359405	-19588.040380874565	0.8943572338230598	16.653160368779027	3.450261466703287	1.0	1.0	-19588.040380874565	0.0	-180.43072955797228
3041000	-19774.102550062566	-182.6055121093149	-19591.49703795325	0.8930927397948254	16.81410886488988	3.520482611591953	1.0	1.0	-19591.49703795325	0.0	-181.3469140235371
3042000	-19762.099889404395	-183.91060300790846	-19578.189286396486	0.915505669894281	17.130576756577856	3.2220842900085276	1.0	1.0	-19578.189286396486	0.0	-182.7405745627235
3043000	-19769.365010830024	-182.30162150679593	-19587.06338932323	0.8676016560160658	16.423233999490538	3.2992031385187395	1.0	1.0	-19587.06338932323	0.0	-181.10794054065897
3044000	-19766.406500050798	-184.15424885426785	-19582.25225119653	0.8928685691658983	16.925987609315293	3.671534283556893	1.0	1.0	-19582.25225119653	0.0	-182.8536392186498
3045000	-19769.250649298487	-185.50795047121602	-19583.74269882727	0.8913585945298464	16.866805736316454	4.472848376011606	1.0	1.0	-19583.74269882727	0.0	-184.00992504494513
3046000	-19762.249125604016	-183.114783279996	-19579.13434232402	0.848592362831755	16.743446273556106	3.67554289700728	1.0	1.0	-19579.13434232402	0.0	-181.81308243116496
3047000	-19765.26737097605	-183.96671035051014	-19581.30066062554	0.8291297611597938	16.5887837275315	3.907948165291616	1.0	1.0	-19581.30066062554	0.0	-182.60369788016075
3048000	-19780.527083643443	-186.03565949032003	-19594.491424153122	0.8818339265136796	16.5200299020588	4.725842795014819	1.0	1.0	-19594.491424153122	0.0	-184.48261357596493
3049000	-19769.74427808334	-184.60896004818568	-19585.135318035154	0.7963664533837362	16.724008211242886	3.472660253851925	1.0	1.0	-19585.135318035154	0.0	-183.36403910418676
3050000	-19771.747318246304	-183.84025202751528	-19587.907066218788	0.8235660656158288	16.64477936656891	3.1399389060408094	1.0	1.0	-19587.907066218788	0.0	-182.6960486844593
3051000	-19768.312025186802	-184.80908488261315	-19583.502940304188	0.861506569368875	16.690895979987555	3.036176483501072	1.0	1.0	-19583.502940304188	0.0	-183.69848589449882
3052000	-19771.873750504437	-183.77258682079676	-19588.10116368364	0.8522848897534878	16.32585607160441	2.767369615273322	1.0	1.0	-19588.10116368364	0.0	-182.75468954912498
3053000	-19764.167284292944	-188.0337603507142	-19576.13352394223	0.8771033262779835	17.180089379589926	4.186457540954015	1.0	1.0	-19576.13352394223	0.0	-186.6019054299989
3054000	-19762.922785285835	-185.44530505570305	-19577.477480230133	0.8334681234106942	16.642595140461744	4.055438908295544	1.0	1.0	-19577.477480230133	0.0	-184.04524613520255
3055000	-19765.642845262762	-184.71980948700232	-19580.92303577576	0.8740183655091881	16.609190090324518	4.07490888244853	1.0	1.0	-19580.92303577576	0.0	-183.31496110069483
3056000	-19771.60943653045	-186.60766718558062	-19585.001769344868	0.8310011388863815	16.80464084454536	3.016883560154518	1.0	1.0	-19585.001769344868	0.0	-185.5034428207277
3057000	-19773.418240822233	-185.82997648793034	-19587.588264334303	0.8682944699744058	17.01864537285645	3.173351003564492	1.0	1.0	-19587.588264334303	0.0	-184.67518835946052
3058000	-19770.58639725777	-186.03253373095615	-19584.553863526817	0.8856152664951442	16.977909252909633	3.3464468153027664	1.0	1.0	-19584.553863526817	0.0	-184.82463460015714
3059000	-19780.125836075076	-187.46388986086492	-19592.66194621421	0.8525978690813332	17.010148625682714	3.085599576625677	1.0	1.0	-19592.66194621421	0.0	-186.33714387016278
3060000	-19772.549345290943	-184.98421253160507	-19587.565132759337	0.8609435297399533	16.895178656780814	4.039985537880281	1.0	1.0	-19587.565132759337	0.0	-183.58797141937103
3061000	-19779.998102089277	-187.36739155202332	-19592.630710537254	0.8395997730636333	16.873816808676548	4.696013576072294	1.0	1.0	-19592.630710537254	0.0	-185.82067757851527
3062000	-19785.94767260118	-183.86664089287538	-19602.081031708305	0.8335551261942623	16.653906045258182	3.2356299778304156	1.0	1.0	-19602.081031708305	0.0	-182.69241724575775
3063000	-19786.44585404943	-182.63931048975036	-19603.80654355968	0.8520741270909507	16.599106631079692	3.636901412997019	1.0	1.0	-19603.80654355968	0.0	-181.34817843079506
3064000	-19790.19039830205	-187.3685617421907	-19602.82183655986	0.8339431309474225	17.44839659930145	4.061030263057903	1.0	1.0	-19602.82183655986	0.0	-185.96712504139467
3065000	-19778.773920332605	-180.84270994091597	-19597.93121039169	0.8881134753216786	16.444027981413107	2.9559478518228146	1.0	1.0	-19597.93121039169	0.0	-179.75889057945287
3066000	-19776.512601118004	-182.72400241565032	-19593.788598702355	0.8849768063652016	16.89952684899261	3.291639107897499	1.0	1.0	-19593.788598702355	0.0	-181.5326167658506
3067000	-19777.859600669195	-184.08929526494174	-19593.770305404254	0.9420376545098715	16.87929976658754	4.326988400614381	1.0	1.0	-19593.770305404254	0.0	-182.62442348440183
3068000	-19775.28906121687	-187.88359128740314	-19587.40546992947	0.9623721620931144	17.280302665510224	4.646281628448031	1.0	1.0	-19587.40546992947	0.0	-186.34752403749044
3069000	-19771.87834090371	-183.56588358141204	-19588.312457322296	0.8691224083918403	16.714920765521242	3.4058437805850588	1.0	1.0	-19588.312457322296	0.0	-182.34039086617025
3070000	-19777.700329552325	-183.78595898743367	-19593.91437056489	0.8147185771806863	16.493281109277806	4.2252175291862955	1.0	1.0	-19593.91437056489	0.0	-182.34488824175196
3071000	-19780.198460591066	-183.55001360113638	-19596.64844698993	0.821310282254804	16.654655744511025	3.750224553143845	1.0	1.0	-19596.64844698993	0.0	-182.2281978821085
3072000	-19783.76872901399	-184.61919153828097	-19599.14953747571	0.8447143042750785	16.671571301799688	4.422634799592441	1.0	1.0	-19599.14953747571	0.0	-183.1324559112884
3073000	-19783.444324128526	-184.35512208549278	-19599.089202043033	0.8181233222165528	16.724552603535102	4.264228348867403	1.0	1.0	-19599.089202043033	0.0	-182.9048608473269
3074000	-19780.13305626893	-184.202023715012	-19595.931032553915	0.8122865251883377	16.79761600233545	3.9897940402668004	1.0	1.0	-19595.931032553915	0.0	-182.81828410442327
3075000	-19765.881497622835	-186.1220908640006	-19579.759406758836	0.8821535145484762	17.346896577084443	3.0483872226018596	1.0	1.0	-19579.759406758836	0.0	-185.00747819270924
3076000	-19770.692852542	-184.2265749490356	-19586.466277592965	0.9486719547940103	17.14765200478462	3.676599594914442	1.0	1.0	-19586.466277592965	0.0	-182.92458664714837
3077000	-19764.78333709801	-182.26958996156029	-19582.51374713645	0.9430365994765759	16.644946023099216	3.442268091563978	1.0	1.0	-19582.51374713645	0.0	-181.0334593784938
3078000	-19768.16467845747	-183.24617094804734	-19584.91850750942	0.8914787203062121	16.512600406972467	3.70932065559119	1.0	1.0	-19584.91850750942	0.0	-181.93532219989547
3079000	-19769.79932087493	-183.83396693622862	-19585.9653539387	0.872762169278081	16.8160632689135	3.6769421422174124	1.0	1.0	-19585.9653539387	0.0	-182.5318854690843
3080000	-19768.64531954757	-184.6184489778456	-19584.026870569724	0.968209354669274	17.031999302833476	3.842233350405172	1.0	1.0	-19584.026870569724	0.0	-183.27239517864265
3081000	-19759.55779560165	-183.07859540598875	-19576.47920019566	0.873312107064104	16.770616202874532	3.441657754383569	1.0	1.0	-19576.47920019566	0.0	-181.84264214533846
3082000	-19759.173459400634	-184.31623488025775	-19574.857224520376	0.8108325097178966	16.726526445839177	3.6134069203122996	1.0	1.0	-19574.857224520376	0.0	-183.03158380772166
3083000	-19774.7830509634	-184.95482800190294	-19589.828222961496	0.8601990352334623	17.02679117840494	3.4740133712893533	1.0	1.0	-19589.828222961496	0.0	-183.70951748513076
3084000	-19771.01373728054	-183.29200293552827	-19587.72173434501	0.8576179712174862	16.73922233421158	3.693673195485999	1.0	1.0	-19587.72173434501	0.0	-181.98538152667243
3085000	-19766.518659806785	-186.23132534966723	-19580.287334457116	0.9024705868045126	17.12880565450308	3.7591940310161953	1.0	1.0	-19580.287334457116	0.0	-184.90712076869556
3086000	-19770.959663733207	-184.85771463523233	-19586.101949097974	0.8606483672894544	16.56742255617774	3.148233620488157	1.0	1.0	-19586.101949097974	0.0	-183.7108730950775
3087000	-19779.596191330667	-187.05765468444778	-19592.538536646218	0.840319557783405	17.305890197619444	3.901588559442112	1.0	1.0	-19592.538536646218	0.0	-185.69627089131177
3088000	-19772.075948857073	-183.64305947974088	-19588.43288937733	0.8395366803595767	16.70446583157746	3.9531375227663466	1.0	1.0	-19588.43288937733	0.0	-182.26854990656363
3089000	-19771.151344958667	-184.18652138279955	-19586.96482357587	0.8491456470899134	16.83468453762508	3.931524904195499	1.0	1.0	-19586.96482357587	0.0	-182.81749401584253
3090000	-19771.62493729737	-180.90001886746114	-19590.724918429907	0.8759570360476046	16.46608812872812	3.737981021589487	1.0	1.0	-19590.724918429907	0.0	-179.58147323559703
3091000	-19765.80955905254	-182.7528008504203	-19583.05675820212	0.8917439246439695	16.794986015040244	3.8858924273926916	1.0	1.0	-19583.05675820212	0.0	-181.39544818193963
3092000	-19782.79383357614	-182.35178424264208	-19600.4420493335	0.886219610783408	16.596153441157913	3.3844295662201063	1.0	1.0	-19600.4420493335	0.0	-181.132598868582
3093000	-19779.578078616923	-185.87802504602612	-19593.700053570898	0.8471963622980704	17.087379056929045	3.9499777148952715	1.0	1.0	-19593.700053570898	0.0	-184.50431510892767
3094000	-19771.27075108449	-183.07141360327344	-19588.199337481215	0.8521417669662948	16.683847808284437	3.2082429531648753	1.0	1.0	-19588.199337481215	0.0	-181.9056901826066
3095000	-19788.07423593945	-183.7182824159135	-19604.355953523536	0.8428213758799409	16.571173057677157	2.898567261199848	1.0	1.0	-19604.355953523536	0.0	-182.65406584886506
3096000	-19771.92220006281	-183.32976059070637	-19588.592439472104	0.8739455195815234	16.714509923801565	3.3051559957758707	1.0	1.0	-19588.592439472104	0.0	-182.13427691858442
3097000	-19769.733897999726	-184.6977087290085	-19585.03618927072	0.8838387651075825	16.96518734994431	4.049871769253583	1.0	1.0	-19585.03618927072	0.0	-183.29902351030398
3098000	-19769.638803277863	-185.5909290009732	-19584.04787427689	0.8637781293771334	16.851461349393837	2.9561672444696945	1.0	1.0	-19584.04787427689	0.0	-184.50703542152098
3099000	-19772.518340350318	-183.6213972914403	-19588.896943058877	0.9002057556101004	16.696630395590354	3.8702811085699262	1.0	1.0	-19588.896943058877	0.0	-182.26807014916324
3100000	-19774.74649001523	-184.67760327113433	-19590.068886744095	0.8301429510056132	16.679224125240236	3.1185711485059633	1.0	1.0	-19590.068886744095	0.0	-183.5402283394335
3101000	-19783.214276272513	-185.54583596519066	-19597.668440307323	0.8591395000428633	16.71528994839356	4.0842989395747935	1.0	1.0	-19597.668440307323	0.0	-184.13868586982593
3102000	-19776.796457338318	-187.60389436907556	-19589.19256296924	0.8458448271460114	16.85363522420557	2.909973030699933	1.0	1.0	-19589.19256296924	0.0	-186.53575055573583
3103000	-19777.859090172304	-183.9399081867993	-19593.919181985504	0.8636268012943794	16.759161663670984	3.289132070197493	1.0	1.0	-19593.919181985504	0.0	-182.7492844652762
3104000	-19783.276111089905	-184.8086472414519	-19598.467463848454	0.8706967603787785	16.82285471816269	3.4848688591427712	1.0	1.0	-19598.467463848454	0.0	-183.5602168280356
3105000	-19781.71134618194	-184.33685760762563	-19597.374488574314	0.8601880683423216	16.436520535840845	3.9878295705356446	1.0	1.0	-19597.374488574314	0.0	-182.95361049201205
3106000	-19777.21833858013	-184.66695060355255	-19592.551387976575	0.8830298246248017	16.966683461282013	3.568906581316936	1.0	1.0	-19592.551387976575	0.0	-183.3946913344174
3107000	-19771.380806333316	-182.4380080746603	-19588.942798258657	0.9901262811057663	16.715995896063358	3.6098623405005608	1.0	1.0	-19588.942798258657	0.0	-181.1543384358679
3108000	-19774.54889020904	-187.54259423866827	-19587.006295970372	0.8879776939312988	17.341350926811607	3.3218807690630707	1.0	1.0	-19587.006295970372	0.0	-186.34206311943282
3109000	-19759.544322152724	-182.8097738377566	-19576.734548314966	0.856078289172099	16.52870227254726	3.6250104149596125	1.0	1.0	-19576.734548314966	0.0	-181.5219166763618
3110000	-19778.894738980653	-185.93228383892352	-19592.96245514173	0.8291433140766593	16.726678041650935	4.427836920356287	1.0	1.0	-19592.96245514173	0.0	-184.44437265394316
3111000	-19776.09598567544	-185.86698077915852	-19590.229004896282	0.8280417795241841	17.088840344081795	3.657804632359292	1.0	1.0	-19590.229004896282	0.0	-184.5701176389378
3112000	-19774.151964149147	-183.06700047556544	-19591.08496367358	0.8257278501165471	16.733096284312026	3.7002888982251507	1.0	1.0	-19591.08496367358	0.0	-181.758589578362
